language,code,gender,speaker_gender,side,generation,age,lineal,result,simulation
Ampibabo,ampi1237,0.028130345687053356,0.0,0.0,0.7085327811408074,0.007157392143281374,0.2561794810288578,0.7839354222422696,n
Isnag,isna1241,0.02671541634151706,0.0,0.0,0.7440564977609265,0.0,0.22922808589755636,0.8252865374915801,n
Amanab,aman1265,0.17052110799306897,0.09000546408651085,0.0,0.6123261549172163,0.08919560959323299,0.03795166340997078,0.27941163288597387,n
Old Russian,oldr1238,0.1926449493532395,0.0,0.3556607925130643,0.34088095634494353,0.0,0.11081330178875265,0.7892661139205785,n
Meadow Mari,gras1239,0.18239837375681833,0.0,0.03170307085176015,0.592542692276296,0.16816054381835674,0.025195319296768708,0.5185666793165271,n
Northern Kankanay,nort2877,0.12323692563583726,0.0,0.0,0.383063399521101,0.4936996748430617,0.0,0.5651793243053405,n
Shoshoni,shos1248,0.17799955605301832,0.0,0.15866056214099716,0.4347140903971247,0.008719682081516397,0.21990610932734334,0.41886956700298855,n
Warlmanpa,warl1255,0.009699411716515758,0.0,0.09419679016694353,0.628727401342211,0.0,0.26737639677432984,0.5202456891620836,n
Kalaallisut,kala1399,0.09595773132135728,0.0,0.1694037567581432,0.6728339409141397,0.0,0.06180457100635986,0.3400677537477485,n
Dzongkha,dzon1239,0.08401788946157795,0.0,0.019914051141573547,0.8079758318832387,0.014524276549595668,0.07356795096401413,0.5279470404168678,n
Nanggu,nang1262,0.3483746374993001,0.0,0.0,0.19802048690717053,0.0,0.45360487559352947,0.7169089577004633,n
Tonsea,tons1240,0.0839561254647624,0.0,0.0,0.677042350126189,0.0,0.2390015244090487,0.7585503391308086,n
Wipi,wipi1242,0.16814993642464185,0.0,0.05248765803681856,0.6374650543980551,0.13462638931369775,0.007270961826786606,0.6693426986482949,n
Yelmek,yelm1242,0.0678089283095354,0.0,0.23568776595244345,0.5818226720904659,0.02743604825845699,0.08724458538909818,0.2800456215761044,n
Anambé,anam1249,0.31768283007602743,0.0,0.16493379644614803,0.36632348767398637,0.0,0.15105988580383822,0.3881141576206703,n
Breton,bret1244,0.10295061484431485,0.0,0.0,0.6172468668164617,0.0,0.2798025183392235,0.7930281934747422,n
Nuclear Woleaian,nucl1479,0.11766019967469038,0.0,0.1128089264063144,0.7319768399882318,0.0,0.03755403393076325,0.5203492507690046,n
Pinji,pinj1243,0.0,0.0347710108270023,0.27001151303268944,0.6952174761403083,0.0,0.0,0.43831607104245224,n
Polish,poli1260,0.22589140586343265,0.0,0.11781586188366792,0.456320972439594,0.0,0.19997175981330545,0.5462707647136711,n
Dogrib,dogr1252,0.14628023158555858,0.07851380757891688,0.007829569256151591,0.7358237688468635,0.0,0.03155262273250933,0.44184508634042907,n
Mokpwe,mokp1239,0.11268765031596506,0.0,0.0,0.6858482738559435,0.0,0.20146407582809142,0.4626719951197442,n
Malua Bay,malu1245,0.07972916603956888,0.0,0.2678908311844674,0.520545437163098,0.0,0.13183456561286558,0.3529613672542955,n
To'abaita,toab1237,0.0,0.0,0.0,0.936695497751503,0.0,0.06330450224849701,0.7471879160067632,n
Qawasqar,qawa1238,0.04552601761345401,0.0,0.003246340962240975,0.5186401665234321,0.006691326924785136,0.4258961479760878,0.7597267009377504,n
Waiwai,waiw1244,0.018708817882088707,0.0,0.013926592764091899,0.8296482646043005,0.0,0.1377163247495189,0.793636086092324,n
Wik-Mungkan,wikm1247,0.020682983216415367,0.0,0.30261965211920433,0.46250308929408207,0.10522253225365179,0.10897174311664638,0.3252485446243352,n
Itonama,iton1250,0.06074799593119279,0.0,0.0,0.5980413186213229,0.0,0.34121068544748423,0.7626398600183619,n
Sangu (Tanzania),sang1330,0.04948252829691646,0.0,0.028270664082501912,0.7794210902709316,0.0,0.14282571734964988,0.6474730475921632,n
South Slavey,sout2959,0.05973147809187847,0.0,0.009251829167666443,0.6824088307233328,0.01775009065802372,0.2308577713590984,0.6473982671683491,n
Farafi,butm1237,0.22320598951331383,0.0,0.12023075024130139,0.6233427671718069,0.0,0.033220493073577884,0.6341482728089178,n
Ekonda Mongo,ekon1238,0.045255814743204364,0.0,0.05488739824556075,0.7958029588507922,0.0,0.10405382816044272,0.5665389083039154,n
Kómnjo,komn1238,0.0,0.0,0.3794572265540114,0.6000837212556049,0.0,0.020459052190383673,0.3500629642650518,n
Zigula,zigu1242,0.04320903440289702,0.0,0.05514760235785947,0.6566785309160866,0.017509947944867998,0.22745488437828898,0.5368748264200148,n
Mouk,mouk1240,0.05475935876967192,0.0,0.10736354286136635,0.6656666171013825,0.0,0.17221048126757924,0.3361027614874552,n
Western Canadian Inuktitut,west2618,0.04979217396174388,0.0,0.003458614238816757,0.48729649507874667,0.45945271672069266,0.0,0.8172089130406659,n
Mali,mali1284,0.021126669523041472,0.0,0.0,0.504214759400446,0.47465857107651255,0.0,0.6989204036340699,n
Amharic,amha1245,0.03819420133422173,0.0,0.01819010266499584,0.4368208750570814,0.0,0.5067948209437011,0.7157061659436508,n
Hid,hidd1238,0.04301322138524881,0.0,0.023931081016590434,0.6376579781816131,0.002860918323250305,0.29253680109329744,0.6748081460030904,n
Yulparija,yulp1239,0.19466803234650265,0.0,0.13225318367668676,0.38655502791414736,0.0058658547168812065,0.2806579013457819,0.3987607299955857,n
Nyangumarta,nyan1301,0.10235435997921989,0.0,0.12531297065407188,0.577629368210864,0.0,0.19470330115584433,0.45817995942197376,n
Tok Pisin,tokp1240,0.001890622952486495,0.0,0.031054675759121755,0.8976799674369339,0.0,0.06937473385145788,0.5325631198406665,n
Assamese,assa1263,0.207422791319068,0.0,0.08685786053499209,0.6026949351895206,0.0,0.10302441295641941,0.518889867024362,n
Lubuagan Kalinga,lubu1243,0.09717541190701844,0.0,0.0,0.7975640338314993,0.0,0.1052605542614821,0.7249508479441691,n
Swedish,swed1254,0.10722176533282166,0.0,0.016966754874838754,0.6977282560451534,0.0,0.17808322374718627,0.6345639896428505,n
Tomadino,toma1248,0.2267326077301082,0.0,0.0,0.600224362254011,0.0983758259831572,0.07466720403272348,0.5159308455943334,n
Kuanua,kuan1248,0.06641804259986936,0.012345693905279438,0.14075545994896166,0.778844713032956,0.0,0.0016360905129335765,0.3064855924849297,n
Trumai,trum1247,0.15032035025468438,0.0,0.03649098423189212,0.6723015768887785,0.0,0.14088708862464508,0.6983769542327499,n
Ancux,ancu1238,0.04499858280286524,0.0,0.012926421518383092,0.6533098050312108,0.000358801657189188,0.2884063889903517,0.6787651809885753,n
Tagalog,taga1270,0.028128970572783223,0.0,0.0,0.6949879784274918,0.0,0.276883050999725,0.7163831243555814,n
Nyakyusa-Ngonde,nyak1260,0.012601497577281285,0.0,0.03133587788348882,0.7266354625972968,0.011217325795222229,0.21820983614671077,0.48685866370413483,n
Masaaba,masa1299,0.0018489961629912198,0.0,0.08781343431497601,0.7311653556909139,0.006960654827210951,0.17221155900390792,0.585577025245599,n
Kankanaey,kank1243,0.026824280799864136,0.0,0.0,0.6612512766612963,0.005396256503263074,0.30652818603557647,0.7889390731195923,n
Badimaya,badi1246,0.1183445515490851,0.0,0.0,0.6454111236201358,0.0008559818679239325,0.2353883429628552,0.6358622096765246,n
Sumbwa,sumb1240,0.28076865759089015,0.0,0.042798792273376025,0.562515847587944,0.0,0.11391670254778982,0.47247308441543756,n
Kikuyu,kiku1240,0.06112606234122357,0.0,0.051143406042167994,0.651558339320392,0.0,0.23617219229621658,0.6698476566315577,n
Tuyuca,tuyu1244,0.06153273025109639,0.0,0.0,0.7224872000654408,0.0,0.21598006968346273,0.6511154063311599,n
Taumako,taum1237,0.19291798521913142,0.0867709730488875,0.024515362100766942,0.693544485329307,0.0022511943019071865,0.0,0.4298293625325901,n
Panamint,pana1305,0.23147004094473292,0.0,0.029912288689730636,0.5058678213058168,0.0,0.23274984905971954,0.5911939109959548,n
Foi,foii1241,0.07211369063038935,0.04236572387397032,0.029019766997410868,0.8201535396790213,0.0,0.03634727881920817,0.4253699250752941,n
Seke (Vanuatu),seke1241,0.14490616552414118,0.0,0.027990546944845127,0.6971494149627421,0.0,0.12995387256827146,0.6145308269500959,n
Burmese,nucl1310,0.19692877835867845,0.0,0.0,0.5868542414475921,0.13115748292387672,0.08505949726985267,0.665816710642693,n
Lamba,lamb1271,0.028843787141920277,0.0,0.06292221535535635,0.7894494719956424,0.03241839462614043,0.0863661308809405,0.4841896255615691,n
Ndumu,ndum1239,0.13359705290550644,2.8179471887816828e-09,0.21300539756537182,0.6533975467111746,0.0,0.0,0.9384325565367425,n
Minigir,mini1251,0.03230433135625337,0.032272482242539695,0.004799863119306311,0.5020144467856402,0.0,0.4286088764962605,0.6177167072594643,n
Jicarilla Apache,jica1244,0.389246269091187,0.0,0.07249127442685986,0.5382624564819531,0.0,0.0,0.33206602787975037,n
Kagulu,kagu1239,0.03464457601850018,0.0,0.03068294751602669,0.8162897583895977,0.045848932758763436,0.07253378531711212,0.729553542883271,n
Judeo-Tat,jude1256,0.022222643744490737,0.0,0.027608889880983565,0.7089659374567513,0.0,0.24120252891777438,0.6863147125491759,n
Tolowa-Chetco,tolo1259,0.09142740130984026,0.023532838315426796,0.07364773287281534,0.6250868618614996,0.0,0.18630516564041788,0.44418520383105337,n
Ngulu,ngul1246,0.010676136990553786,0.0,0.0352858229335287,0.8882982269921744,0.024859110714015094,0.04088070236972794,0.5733413110447305,n
Tundra Nenets,nene1249,0.24908970875816716,0.0,0.010894062199508399,0.7059709818584926,0.0,0.034045247183831784,0.6184830476532555,n
Lonwolwol,lonw1238,0.15542253123898786,0.0,0.09590821956206357,0.7486692491989486,0.0,0.0,0.5156606161304788,n
Shanghainese,shan1293,0.21899103223114286,0.0,0.3981027524794349,0.2637900310064151,0.0,0.11911618428300715,0.4059313630709483,n
Middle High German,midd1343,0.1935647026481685,0.0,0.15467509224512205,0.5233415964662436,0.0,0.12841860864046606,0.43446319501508646,n
MokshaMordvin,moks1248,0.27040605259050265,0.0,0.07937659701364708,0.23655283235736868,0.34124146704788705,0.0724230509905946,0.3941849500615391,n
Slovak,slov1269,0.30713266120842003,0.0,0.0008371532441265085,0.4982504122505681,0.0,0.19377977329688528,0.6893587511641768,n
Nhanda,nhan1238,0.07069107414333557,0.0,0.0,0.47676545711792856,0.0,0.45254346873873585,0.574089370691737,n
Paiwan,paiw1248,0.027455399166730905,0.0,0.000893902285078919,0.9159913030237938,0.0,0.05565939552439614,0.791438046371537,n
Serrano,serr1255,0.19240086613224835,0.0,0.04519636988050482,0.5275402460939225,0.1452542152471436,0.08960830264618067,0.3218311470048229,n
Northern Mansi,mans1258,0.09570346659999318,0.0,0.014453683986154304,0.5877606187975759,0.0,0.3020822306162766,0.5861047641886825,n
Luburua,lubu1242,0.06459283811801417,0.0,0.05760760798352058,0.20734224023858314,0.0,0.6704573136598821,0.7484244299431007,n
Torres Strait Creole,torr1261,0.2576804525321588,0.0,0.014320008552974904,0.6066154732683097,0.0,0.12138406564655674,0.6510349849287433,n
Bali,bali1275,0.36180962825054674,0.0,0.0,0.18592980616491242,0.0,0.45226056558454075,0.967090125596094,n
Nen,nenn1238,0.004580723807976396,0.0,0.460890966010443,0.38827364363381617,0.053730632497500166,0.09252403405026437,0.3325453112510709,n
Modole,modo1249,0.10113848754621586,0.0,0.0,0.4999406223409191,0.0,0.39892089011286497,0.6159026851527983,n
Kaurna,kaur1267,0.06903497911027859,0.0,0.3541302729982439,0.40567678142980806,0.0,0.17115796646166942,0.4421729738765993,n
Kiramang,kira1248,0.33466023379911847,0.0,0.06693170902462849,0.488419661129513,0.10998839604673999,0.0,0.5765713638329446,n
Lo-Toga,loto1240,0.18641789204877712,0.06408828447323092,0.03553777413318152,0.7139560493448104,0.0,0.0,0.5610841132851848,n
Boano (Sulawesi),boan1243,0.004563551694067894,0.0,0.0,0.6795354913122386,0.006990465421325815,0.3089104915723678,0.7856694007704165,n
Western Pantar,lamm1241,0.10054179271513906,0.0,0.020528866394410306,0.7896055230027462,0.0,0.08932381788770417,0.4277638432618535,n
Suku,suku1259,0.00442751124682244,0.0,0.017322586646378813,0.7529743465770578,0.008513754998335805,0.21676180053140526,0.7426515183741835,n
Alangan,alan1249,0.08933770332231211,0.0,0.0,0.6800605073203663,0.0008193424492314656,0.2297824469080902,0.6207090929535932,n
Arabana,arab1267,0.09666961374159787,0.0,0.15537571270023165,0.5631219921798317,0.0,0.18483268137833878,0.4279272307667503,n
Kriol (Roper River),krio1252,0.12984147666075005,0.0,0.2982702608785121,0.5718882624607379,0.0,0.0,0.3612925620745884,n
Brulé,brul1239,0.10581300203141215,0.0,0.09100456018752043,0.8031824377810673,0.0,0.0,0.5245052607262908,n
Pagu,pagu1249,0.22042682282178738,0.0,0.0,0.4720779722390347,0.0,0.3074952049391779,0.6876905068647995,n
Kunzakh,kunz1243,0.05624513259471715,0.0,0.0,0.6934742871164925,0.0016960641192217169,0.24858451616956848,0.6722048160449848,n
Sira,sira1266,0.37226868690713144,0.020249405687712562,0.4049879543036852,0.20249395310147084,0.0,0.0,0.6597587548677666,n
Yugumbir,yugu1249,0.0430494142905113,0.0,0.03270277334445198,0.6755686232463002,0.0,0.24867918911873654,0.681678652675257,n
Lauje,lauj1238,0.01313605913545515,0.0,0.0,0.7894268043523958,0.005025075462573774,0.19241206104957537,0.7997232955218746,n
Rotuman,rotu1241,0.23229248846273615,0.02205624269817001,0.0,0.6942058388801934,0.0,0.05144542995890041,0.735125383223387,n
Macedonian,mace1250,0.11641443648071569,0.0,0.017779789787469427,0.6891267046770977,0.0,0.17667906905471725,0.739752528639599,n
Tiri-Mea,tiri1258,0.00770679676271544,0.0,0.0,0.682747565488851,0.031769152744682345,0.27777648500375135,0.7196258200035598,n
Pintupi-Luritja,pint1250,0.15859997408697898,0.0,0.08576492931601663,0.6174753299438667,0.0,0.13815976665313753,0.47778667117736606,n
Northern Paiute,nort2954,0.16641242292737568,0.0,0.1690615746168435,0.4560919976781883,0.0,0.20843400477759247,0.5970158683792621,n
South Marquesan,sout2866,0.07500235069303786,0.0,0.0,0.7409852269906579,0.005106067118958903,0.17890635519734532,0.7765689352700411,n
Araki,arak1252,0.2220524583477899,0.0,0.1806517757807585,0.5972957658714516,0.0,0.0,0.3437959742594029,n
Binja,binj1250,0.4000000024021606,0.15999999795816347,0.4000000024021606,0.03999999723751529,0.0,0.0,1.0,n
Eastern Panjabi,panj1256,0.21190398378384448,0.0,0.11692112385991033,0.5951359383171754,0.0,0.07603895403906988,0.6314729262753602,n
Guugu Yimidhirr,gugu1255,0.21346116379323196,0.0,0.19132317821497047,0.3500132548185282,0.12541762528225608,0.11978477789101327,0.23954931494063608,n
Dondo,dond1249,0.01249231355255498,0.0,0.0,0.6799534382594614,0.03652059499094602,0.27103365319703776,0.7837485634917497,n
Crow,crow1244,0.4076838725467945,0.0,0.07350449816809321,0.5188116292851123,0.0,0.0,0.45354731723318187,n
Ratagnon,rata1245,0.028863155213020485,0.0,0.0,0.6524949998475194,0.0029399519704755984,0.31570189296898443,0.7806476373958439,n
Watut,watu1246,0.0,0.0,0.03755172726980335,0.77139508605346,0.013473816720999435,0.17757936995573723,0.32055606726770963,n
Suruí,suru1262,0.060936087614376744,0.0,0.04524416573035862,0.6314397135963955,0.0,0.26238003305886914,0.6615313392263351,n
Western Armenian,homs1234,0.06732519648452026,0.0,0.0013457820288254444,0.7099684394418373,0.0,0.22136058204481698,0.7207453305401175,n
Sawi,sawi1257,0.3233578035665309,0.0,0.0916078102177244,0.39911323738445287,0.0,0.18592114883129185,0.44135601058324936,n
Luba-Katanga,luba1250,0.02057033802958284,0.0,0.08167831625021695,0.7446016929076997,0.04410737157554481,0.10904228123695558,0.5048008147864227,n
Old Aramaic-Sam'alian,olda1245,0.05783216247538076,0.0,0.002757858164916792,0.46776952603011385,0.005750944586930159,0.4658895087426584,0.6877292414638179,n
Bali (Democratic Republic of Congo),bali1274,0.344682597156105,0.04378102534567977,0.0,0.19457949667317498,0.0,0.4169568808250403,0.9399180527781406,n
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,0.11673740345560787,0.0,0.0,0.2734590634870983,0.6098035330572938,0.0,0.7285134781494111,n
Old Prussian,prus1238,0.3252809549329824,0.0,0.03976695243369556,0.4051707145115439,0.0,0.22978137812177807,0.7055942806297795,n
Southwestern Tepehuan,sout2977,0.1,0.1,0.1,0.65,0.05,0.0,,n
Gujarati,guja1252,0.1048254518657513,0.0,0.13822556895958743,0.6415026281608653,0.0,0.11544635101379593,0.7073315162552203,n
Sougb,mani1235,0.12271439076419258,0.0,0.18199755376776655,0.695288055468041,0.0,0.0,0.643458589325153,n
Malecite,male1293,0.21115350197623772,0.0,0.056212522729764305,0.707299208209761,0.0,0.025334767084236962,0.3833715414638594,n
Proto-Tupi-Guarani,tupi1239,0.1101432541867552,0.07906263004153889,0.18401569020797254,0.6267784255637333,0.0,0.0,0.3913869121329758,n
Wolio,woli1241,0.04160343892426917,0.0,0.0,0.39275913668770834,0.03590384117378393,0.5297335832142386,0.7494993410006429,n
Yombe,yomb1244,0.07535917184491314,0.0,0.2889304567423783,0.37651679200811394,0.0,0.25919357940459464,0.5429104659597861,n
Hawaiian,hawa1245,0.19939093972315608,0.005097518895929396,0.0,0.6292038788497568,0.0,0.1663076625311577,0.6586909336259867,n
Iwam,iwam1256,0.0,0.0,0.25323547918742373,0.6204166847489337,0.08973461631478338,0.03661321974885916,0.5268785366803226,n
Church Slavic,chur1257,0.11411493151441683,0.0,0.0,0.6258305642520522,0.0,0.2600545042335309,0.7587060710915647,n
Bena (Tanzania),bena1262,0.023904206012481367,0.0,0.014987396757770114,0.8401527239880777,0.004353259661540457,0.11660241358013028,0.5986533904701147,n
Eipomek,eipo1242,0.41993595832545866,0.0,0.07358334552992699,0.49018931154443734,0.0,0.016291384600177098,0.37430446971424897,n
Mongolian,mong1331,0.13680036421461467,0.0,0.1926936494439388,0.5220225644147056,0.005745965938907465,0.14273745598783338,0.5281311137575053,n
Paama,paam1238,0.04873044193597555,0.0,0.0027301644688478687,0.7098236007882445,0.0,0.2387157928069322,0.7390657080935867,n
South Tuvaluan,sout2865,0.05499695204630837,0.0,0.0740128614024089,0.7825992943646797,0.0,0.08839089218660308,0.4532795178617359,n
Hopi,hopi1249,0.08428353064550896,0.0,0.031576537788487784,0.7489281238490775,0.032172736303523936,0.10303907141340186,0.6461938821913654,n
Indonesian,indo1316,0.0488267187801748,0.0,0.0,0.7293514857827023,0.0,0.22182179543712294,0.7135177346177444,n
Vurës,vure1239,0.07578978021683831,0.04490086866731181,0.0581142965758782,0.8211950545399718,0.0,0.0,0.5226129669488867,n
Tajik,taji1245,0.26843051365792187,0.0,0.08856312577856426,0.42887390779655876,0.020166293658464278,0.19396615910849097,0.4871574165855583,n
Oneida,onei1249,0.2629496111984896,0.0,0.042004342930706685,0.6798904616376004,0.015155584233203376,0.0,0.5336613646947022,n
Sanapaná,sana1298,0.02942621407919159,0.0,0.021337733726916854,0.6997715427630302,0.0,0.24946450943086135,0.6163963038301679,n
Muruwari,muru1266,0.17779060866646765,0.0,0.07951661045175563,0.5058431965855021,0.0011971406565815484,0.235652443639693,0.3447732543836192,n
Tehuelche,tehu1242,0.06601653736300113,0.0,0.0037421882908345093,0.6183627825916833,0.0,0.31187849175448107,0.7077882641271471,n
Osage,osag1243,0.1056074221501729,0.0,0.0766431929506337,0.8177493848991935,0.0,0.0,0.3824548859756497,n
Minangkabau,mina1268,0.044743940635953675,0.01707090608650013,0.023974546190445676,0.8728846096223344,0.041325997464766014,0.0,0.6569125440042733,n
Meru,meru1245,0.1202807988957485,0.0,0.27140759381822827,0.5731356032359174,0.003721144754032733,0.031454859296073105,0.29386940873168893,n
Adang,adan1251,0.01632830555627888,0.0,0.07982113343381085,0.9038505610099103,0.0,0.0,0.5676646379569568,n
Korafe,kora1295,0.14077338837175957,0.0,0.009134463284874614,0.7138379668370234,0.10338258687917068,0.032871594627171846,0.47447435907740143,n
Godoberi,ghod1238,0.03461177961145056,0.0,0.0009959516787670438,0.7430523017476729,0.001909690641893232,0.21943027632021622,0.7440784213740662,n
Kota (Gabon),kota1274,0.2150907385664504,0.1384695365080661,0.008977011191648059,0.5748205779880518,0.0,0.06264213574578364,0.30296630334797253,n
Ding,ding1239,0.005013135200342617,0.0,0.009766535013940564,0.6654564113859153,0.0015286614524321232,0.31823525694736937,0.6915586513688159,n
Wiwirano,wiwi1237,0.12173760791824031,0.0,0.0,0.7785482981990887,0.099714093882671,0.0,0.5791784707851741,n
Southern Paiute,sout2969,0.4666723871692246,0.01771304800360529,0.030855830268202187,0.2003121711535382,0.0,0.28444656340542973,0.4975511620569626,n
Degexit'an,dege1248,0.2985334585513608,0.0,0.07243344777035005,0.4057300369529322,0.0,0.2233030567253569,0.721441260298673,n
Munggava,mung1271,0.02871417378470143,0.0,0.0,0.854101009122976,0.0,0.11718481709232254,0.42449498557137855,n
Northern Gondi,nort2702,0.14781775738790853,0.0,0.17054902006126071,0.5042196354985214,0.0,0.1774135870523093,0.48026622967020555,n
Lingua Geral Paulista,tupi1274,0.11138594624772971,0.10983725970798618,0.049804740872145335,0.6627639459787824,0.0,0.06620810719335644,0.517408580697872,n
Martu Wangka,mart1256,0.38104830626718217,0.0,0.03727939318721817,0.4885981165363834,0.0,0.09307418400921617,0.44745832954374565,n
I'saka,kris1246,0.09608458985220827,0.0,0.009709131997656485,0.8187659549554914,0.05891547551516745,0.016524847679476366,0.3022705954931325,n
Nuclear Miami,nucl1653,0.17625428135427648,0.0,0.14638387425516775,0.6773618443905557,0.0,0.0,0.37099884149025386,n
Hupa-Chilula,hupa1239,0.13827663561515602,0.0,0.3502918422492467,0.4701724911232792,0.0,0.041259031012318086,0.352430415009566,n
Luvale,luva1239,0.04614816489102297,0.0,0.0809972597227024,0.8524662746947759,0.0,0.02038830069149863,0.6376078723160475,n
Unua,unua1237,0.04804394278259254,0.0,0.055976439786844835,0.610439907926324,0.0,0.2855397095042387,0.5731783322581677,n
Icari,icar1234,0.04100896985084891,0.0,0.0,0.7389521356322083,0.00025985999841698335,0.21977903451852585,0.7937532910337615,n
Waimiri-Atroari,waim1253,0.16602825192508006,0.0,0.1135170031413397,0.6912758136758107,0.0,0.029178931257769485,0.39966289478219497,n
Kunimaipa,kuni1267,0.053717556410320326,0.0,0.023421102688484494,0.7973523265339112,0.0,0.12550901436728398,0.3219772878635756,n
Gigatl,giga1238,0.09252560922907511,0.0,0.0004033458366330393,0.6724558991918148,0.0,0.23461514574247697,0.6921720540787002,n
Malayalam,mala1464,0.22597242492361438,0.0,0.24351432477009938,0.33242650562860065,0.18862086089399763,0.00946588378368784,0.3484397564999582,n
Northern Pomo,nort2966,0.13896971916160644,0.02269696962862459,0.1121172928372278,0.4848220176606587,0.0,0.2413940007118826,0.4845792252046178,n
Asu (Tanzania),asut1235,0.2691268912281998,0.0,0.05011523522351037,0.6085453641689618,0.024159817215671314,0.04805269216365672,0.616539678309872,n
Lunda,lund1266,0.012111708056085269,0.0,0.06274489073000691,0.828370430728037,0.0,0.09677297048587077,0.6108360058059754,n
Yugambal,yuga1244,0.19520154873093096,0.0,0.021721765452950875,0.6358184149685304,0.0,0.14725827084758766,0.4437774587640298,n
Balochic,balo1260,0.054350470867132065,0.0,0.10324785654144462,0.6357411581312589,0.0,0.20666051446016465,0.7332465560758439,n
Tokelau,toke1240,0.11249694264039119,0.018816153187016935,0.11258846128079263,0.6538438348531801,0.0,0.10225460803861909,0.38076030974175296,n
Northern Emberá,nort2972,0.09323803914226532,0.0,0.0,0.707278123001048,0.0,0.19948383785668672,0.742799401669743,n
Sakata,saka1287,0.0,0.0,0.0061005369795669355,0.7756873157005605,0.025035361293722164,0.19317678602615027,0.8309971911853626,n
Yalarnnga,yala1262,0.02062858079393794,0.0,0.026458609819836696,0.7434005867952902,0.003185215714293682,0.20632700687664163,0.6258620454600514,n
Southern-Coastal Tsimshian,nucl1649,0.027327329214705293,0.0,0.0,0.6602687749813898,0.0,0.31240389580390493,0.8091953642004026,n
Wapishana,wapi1253,0.06615583606893573,0.0,0.0037096733782200782,0.7624258695946612,0.0011203587473336133,0.1665882622108493,0.678932857813703,n
Puelche,puel1244,0.11199246053383219,0.0,0.014168631403691404,0.6818537810353139,0.0,0.1919851270271625,0.6581627912911231,n
Kalam,kala1397,0.29739265251396246,0.0,0.02596712235480474,0.5598802591572826,0.0,0.11675996597395027,0.48110798129745624,n
Slave,slav1253,0.16604361858984795,0.05410348406333114,0.14370582885418576,0.6037316804904796,0.0,0.03241538800215539,0.3909694439885877,n
Livonian,livv1244,0.2577183440560968,0.0,0.11158297033576511,0.54537650859265,0.0853221770154882,0.0,0.47241673817276825,n
Wayuu,wayu1243,0.0301184020107042,0.0,0.016931788277542662,0.8658892409387878,0.0019792806693188633,0.08508128810364642,0.7560731364950946,n
Sirionó,siri1273,0.06748754263352044,0.0,0.08144160940995152,0.8035974760760979,0.0,0.04747337188043019,0.4225028837887209,n
Serbian-Croatian-Bosnian,sout1528,0.24566713741018403,0.0,0.05332741360820671,0.5117898130827574,0.0,0.18921563589885187,0.5146247426970573,n
Ngiyambaa,wang1291,0.0651155472075404,0.0,0.009683125831610209,0.4421766566596758,0.0,0.48302467030117363,0.7359862199724568,n
Lenakel,lena1238,0.08328933657356709,0.0,0.2478728887610182,0.6688377746654147,0.0,0.0,0.5790161055881865,n
Lalomerui,lalo1239,0.1495941889195068,0.0,0.0,0.7278684925707948,0.12253731850969858,0.0,0.6449028681304798,n
Gusii,gusi1247,0.009634017513340053,0.0,0.09741571684250103,0.6113845679158728,0.0,0.2815656977282861,0.5239576535746292,n
'Are'are,area1240,0.06265718553572076,0.0,0.2453453785984115,0.5049771751922436,0.0,0.1870202606736241,0.3830758146949381,n
Kamayurá,kama1373,0.011218174256226074,0.015748733723787364,0.0280435792114959,0.7628811669928143,0.0,0.18210834581567634,0.5972212541786732,n
Venda,vend1245,0.052090239425264764,0.0,0.1025815627589346,0.7061126716929519,0.002395709794923928,0.1368198163279249,0.5624850570769955,n
Miani,mian1254,0.039035407926711396,0.0,0.050268015311512634,0.9106965767617761,0.0,0.0,0.4972009031606005,n
Banjar,banj1239,0.0037082255341235513,0.0,0.009324168197593533,0.7172211036312506,0.009880766235811946,0.2598657364012204,0.8184618382392936,n
Duna,duna1248,0.06449748668323464,0.004315331635577143,0.12103595856691526,0.7436484863566396,0.0,0.06650273675763338,0.36930749435252985,n
Adnyamathanha,adny1235,0.049753879669454,0.0,0.0993194385961905,0.4167126075113447,0.008069554663760652,0.42614451955925015,0.3429894784571904,n
Warlpiri,warl1254,0.10572276808464315,0.0,0.09827967542096454,0.6176222492667328,0.0,0.17837530722765954,0.41079368656672544,n
Wayampi,waya1270,0.20092061297747402,0.10235390584058189,0.17675627893128024,0.43634585804175174,0.0,0.0836233442089122,0.3434126436097321,n
Italian,ital1282,0.11939564028723164,0.0,0.0,0.6208692596507752,0.0,0.25973510006199313,0.6787117006696365,n
Kadar,kada1242,0.32392295726144527,0.0,0.019186544880785337,0.4399910538096416,0.1881547464279764,0.02874469762015144,0.4732329496482063,n
Avatime,avat1244,0.2293407381967109,0.0,0.20506961292051637,0.5602730069583114,0.005316641924461277,0.0,0.5011522602750906,n
Tonga (Tonga Islands),tong1325,0.11014293587242352,0.09312353019921236,0.03818073305311258,0.7459877572933252,0.0,0.012565043581926345,0.4807222884972498,n
Lewo,lewo1242,0.08779501994118438,0.0,0.09268760495730753,0.8195173751015081,0.0,0.0,0.5523663668222626,n
Western Mari,west2392,0.1576096702204072,0.0,0.008509334728208128,0.5707028067278029,0.2192768013375584,0.04390138698602351,0.5920118880172828,n
Urdu,urdu1245,0.11921682253174848,0.0,0.16195012531793415,0.5636076142075901,0.0,0.15522543794272728,0.6324353954885646,n
