glottocode,family,language,generation,gender,lineal,gcr,seniority,speaker_gender,result
meko1237,Austronesian,Mekongga,0.7674924407384563,0.127814479361569,0,0,0.10469307989997456,0,0.5664029551958869
mele1250,Austronesian,Mele-Fila,0.7813073353791261,0.0521578175509174,0.16469283375107183,0.00184201331888452,0,0,0.7176838133327549
meno1252,Algic,Menominee,0.666673917769913,0.18880700270222064,0,0.14451907952786633,0,0,0.4449303586671528
menu1237,Austronesian,Menui,0.6044843139639156,0.2123229057977083,0.11712214758295209,0,0.06607063265542411,0,0.436664598822624
mere1242,Austronesian,Merei,0.03079673240109182,0,0.25358751192525497,0.6151796852403595,0,0.10043607043329383,0.430063034367226
mere1242,Austronesian,Merei,0.03079673240109182,0,0.25358751192525497,0.6151796852403595,0,0.10043607043329383,0.430063034367226
meri1244,NA,Meriam,0.8487037447887285,0.09901599619372088,0.03658858547395519,0.01569167354359533,0,0,0.5746664796095069
merl1237,Austronesian,Merlav,0.8180455623494767,0.05561673960267202,0.11180616855666856,0.01453152949118269,0,0,0.5720622153626369
meru1245,Atlantic-Congo,Meru,0.5731356032359174,0.1202807988957485,0.0314548592960731,0.27140759381822827,0.00372114475403273,0,0.29386940873168893
mesc1238,NA,Mescalero-Chiricahua Apache,0.4755574058454418,0.2237688206280728,0.11463463906926398,0.1860391344572214,0,0,0.44948825189449126
mesk1242,Algic,Meskwaki,0.6905124701169759,0.15958333520370474,0,0.14990419467931923,0,0,0.4694722180960612
meta1238,Atlantic-Congo,Meta',0.39043635065861654,0.12365111804804718,0.155814365305749,0.22862055394928,0,0.10147761203830737,0.6165944134095023
meya1236,NA,Meyah,0.9383687240225462,0.05368566704176338,0,0.00584211548363203,0.00210349345205832,0,0.7901049813230168
miam1252,Algic,Miami,0.6995614614014984,0.17773018421747316,0,0.12270835438102835,0,0,0.3691431173988786
miam1252,Algic,Miami,0.6995614614014984,0.17773018421747316,0,0.12270835438102835,0,0,0.3691431173988786
mian1254,Nuclear Trans New Guinea,Miani,0.910696576761776,0.03903540792671139,0,0.05026801531151263,0,0,0.4972009031606005
midd1317,Indo-European,Middle English,0.6390446930169698,0.13090637008512768,0.23004893689790257,0,0,0,0.5445333109359477
midd1343,Indo-European,Middle High German,0.5233415964662436,0.1935647026481685,0.12841860864046606,0.15467509224512205,0,0,0.43446319501508646
mido1240,NA,Midob,0.34995239392715477,0.2116208383045801,0.29492570130200485,0.1420158471147818,0.0014852193514786,0,0.5377494459545825
mikm1235,Algic,Mi'kmaq,0.7868267665148828,0.06981243914290726,0.08777982528957869,0.05558096905263129,0,0,0.43260003706438455
mina1268,Austronesian,Minangkabau,0.8728846096223344,0.04474394063595367,0,0.02397454619044567,0.04132599746476601,0.01707090608650013,0.6569125440042733
mini1251,Austronesian,Minigir,0.5020144467856402,0.03230433135625337,0.4286088764962605,0.00479986311930631,0,0.03227248224253969,0.6177167072594643
moco1246,NA,Mocoví,0.8317972179513595,0.05112034829421019,0.1121335883358473,0,0.00494884541858292,0,0.7416190601050506
mode1248,Indo-European,Modern Greek,0.7091719868812996,0.17879388689297826,0.11203412622572208,0,0,0,0.8713560845299027
modo1249,North Halmahera,Modole,0.4999406223409191,0.10113848754621586,0.39892089011286497,0,0,0,0.6159026851527983
moha1258,NA,Mohawk,0.843753282871157,0.12467954316125476,0,0.0135843507056401,0.0156395776264157,0.0023432456355323,0.8328218246681909
mohe1244,Algic,Mohegan-Montauk-Narragansett,0.5571525913560231,0.14243247948881704,0.10746139530461211,0.19295353385054756,0,0,0.33438946519453994
mokp1239,Atlantic-Congo,Mokpwe,0.6858482738559435,0.11268765031596506,0.20146407582809145,0,0,0,0.4626719951197442
moks1248,Uralic,MokshaMordvin,0.23655283235736868,0.27040605259050265,0.0724230509905946,0.07937659701364708,0.34124146704788705,0,0.3941849500615391
mong1331,NA,Mongolian,0.5220225644147056,0.13680036421461467,0.14273745598783338,0.1926936494439388,0.00574596593890746,0,0.5281311137575053
mong1338,Atlantic-Congo,Mongo,0.6831225387707267,0.02436256932552991,0.2510137706015433,0.03634704449877843,0.00515407680342171,0,0.5616702945544156
moni1261,Nuclear Trans New Guinea,Moni,0.6021315489988598,0.24369254004395263,0.02766453865634954,0.11999303300555364,0,0.00651833929528445,0.4615497358117995
mono1273,Austronesian,Mono-Alu,0.6736357252572028,0.09179482939128689,0.1208197305627372,0.11374971478877308,0,0,0.5779751966501975
mono1275,Uto-Aztecan,Mono (USA),0.39400811593444696,0.28404351362445573,0.11107901976046956,0.2108693506806277,0,0,0.34526847925523285
mori1268,Austronesian,Mori Bawah,0.7374290014966763,0.0386260519935265,0.2158590986617213,0,0.00808584784807594,0,0.672114631677068
mori1269,Austronesian,Mori Atas,0.6803255515769563,0.096034140319834,0.08154023281429634,0,0.1421000752889134,0,0.6623267229077199
moro1287,Austronesian,Moronene,0.5994327519860536,0,0.39628089063667593,0,0.00428635737727052,0,0.6595663428869339
mort1237,Austronesian,Mortlockese,0.34640670824448433,0.14895437930589664,0.504638912449619,0,0,0,0.7638948320008234
mose1249,NA,Mosetén-Chimané,0.4590468454108432,0.3381362714384634,0.11311907042018456,0.08329665045506449,0.00640116227544429,0,0.37663134291921374
mota1237,Austronesian,Mota,0.4973866614477363,0.23176010793484633,0.09030455506939083,0.18054867554802648,0,0,0.3263943962315786
motl1237,Austronesian,Mwotlap,0.857379843272801,0.03651231045446566,0.0594403216873931,0.03424470200638419,0,0.01242282257895593,0.5159902283227256
motu1246,Austronesian,Motu,0.7949612359649071,0.05977467845528791,0.00946187269490145,0.13580221288490354,0,0,0.424642426415735
mouk1240,Austronesian,Mouk,0.6656666171013825,0.05475935876967192,0.17221048126757924,0.10736354286136636,0,0,0.3361027614874552
mouk1240,Austronesian,Mouk,0.6656666171013825,0.05475935876967192,0.17221048126757924,0.10736354286136636,0,0,0.3361027614874552
movi1243,NA,Movima,0.7280864658560117,0.08107748472486373,0.17965220665836912,0,0.01118384276075548,0,0.7066478377289435
mpuo1241,Atlantic-Congo,Mbuun,0.7372195625764124,0.01055640204807797,0.22243707672918367,0.02370354650600569,0.00608341214032012,0,0.6142601879695886
mudb1240,Pama-Nyungan,Mudburra,0.6658103029282135,0.01056616343824691,0.15824922796386598,0.1650427725983296,3.3153307134392e-4,0,0.4918899099022281
mudu1242,Austronesian,Muduapa,0.6131139442301281,0.01091792873591929,0.21351042279135676,0.1624577042425959,0,0,0.5488883601053725
muna1247,Austronesian,Muna,0.7241572931804829,0.01289054639230986,0.26295216042720726,0,0,0,0.6708837175071639
mund1330,Tupian,Mundurukú,0.40252730638525136,0.24957815176548015,0.07170106719008763,0,0.08279629116201237,0.19339718349716847,0.3699084067543043
mung1266,Atlantic-Congo,Mungaka,0.5545781138020146,0.16640281104087132,0.02649922680554697,0.1464196970852,0.10193885392627022,0.00416129734009696,0.41415810847679785
mung1270,Austronesian,Mungiki,0.6393346525597485,0.06378360117775228,0.2938037218220725,0,0,0.00307802444042665,0.7179613345186159
mung1271,Austronesian,Munggava,0.854101009122976,0.02871417378470143,0.11718481709232254,0,0,0,0.42449498557137855
muns1251,Algic,Munsee,0.6576686667971064,0.22675868572183855,0,0.11557264748105496,0,0,0.3877591686132874
murr1258,NA,Murriny Patha,0.7861943391860887,0.12630553991057816,0.03906255853022264,0.04843756237311053,0,0,0.49921744482159114
muru1266,Pama-Nyungan,Muruwari,0.5058431965855021,0.17779060866646765,0.235652443639693,0.07951661045175563,0.00119714065658154,0,0.3447732543836192
muss1246,Austronesian,Mussau-Emira,0.7637236453464928,0.05488577614386379,0.09218539781092304,0.04371215944618901,0.04549302125253144,0,0.3977342560078893
myen1241,Atlantic-Congo,Myene,0.5556483428281519,0.10240098916654417,0.1781364652106706,0.12190567588795286,0,0.04190852690668047,0.5076149066766518
naas1242,South Bougainville,Naasioi,0.7974605522863412,0.1163616740699329,0,0.08617777364372602,0,0,0.532622383589973
nage1237,Austronesian,Nage,0.9132613608750234,0.02052775726910698,0,0.05226109722072258,0.00942671949825214,0.00452306513689495,0.573047937588258
naka1262,Austronesian,Nakanai,0.830303080177807,0.13312703762616374,0,0.03656988219602933,0,0,0.7051088518233476
nali1244,Austronesian,Nalik,0.5761656393636037,0.01982021155864031,0.14550098977895565,0.2585131592988004,0,0,0.5218245111942235
nali1244,Austronesian,Nalik,0.5761656393636037,0.01982021155864031,0.14550098977895565,0.2585131592988004,0,0,0.5218245111942235
nama1266,NA,Nama (Papua New Guinea),0.858996226305456,0,0.03762686977967625,0.08512858350499648,0.0134353479631792,0.00481297244669205,0.36739858888571775
nama1268,Austronesian,Namakura,0.7016395070789939,0.03567289024450967,0.24512334893137172,0.01756425374512471,0,0,0.5573062127453806
nama1268,Austronesian,Namakura,0.7016395070789939,0.03567289024450967,0.24512334893137172,0.01756425374512471,0,0,0.5573062127453806
namb1293,NA,Nambo,0.40230413636653906,0.01578610586857131,0.1464464880282753,0.4044812041522303,0.03098206558438405,0,0.3470379716142856
nang1262,Austronesian,Nanggu,0.19802048690717053,0.3483746374993001,0.45360487559352947,0,0,0,0.7169089577004633
narr1259,Pama-Nyungan,Narrinyeri,0.5608994369012666,0.2854621638661127,0.09393330813465066,0.04302570937314076,0.01667938172482928,0,0.8345345880602391
nava1243,NA,Navajo,0.5262890613630412,0.04248441798558389,0.2068127638006485,0.13916933750787358,0,0.08524441934285278,0.5771105146365382
ndum1239,Atlantic-Congo,Ndumu,0.6533975467111746,0.13359705290550644,0,0.21300539756537185,0,2.8179471887816823e-9,0.9384325565367424
nege1244,Indo-European,Negerhollands,0.5423416970983566,0.02721334048851474,0.43044496241312874,0,0,0,0.7785855140867379
neha1247,Austronesian,Nehan,0.7918538995722347,0.03182830138949176,0.14073453752277085,0.0326732687537506,0,0.00290999276175215,0.5067107793160982
neme1244,NA,Neme,0.49271338584495983,0.02468195968204098,0.16788131330071976,0.31472334117227946,0,0,0.34650951118933515
nene1249,Uralic,Tundra Nenets,0.7059709818584926,0.24908970875816716,0.03404524718383178,0.01089406219950839,0,0,0.6184830476532555
neng1238,Austronesian,Nengone,0.7476059499383947,0.0454077607206686,0.15535322280561317,0.05163306653532357,0,0,0.5349763894821469
nenn1238,NA,Nen,0.38827364363381617,0.00458072380797639,0.09252403405026435,0.460890966010443,0.05373063249750016,0,0.3325453112510709
nepa1254,Indo-European,Nepali,0.5798837330946414,0.14567160785150116,0.12995824875312906,0.13486455509667342,0.00962185520405502,0,0.5109985602989767
nese1235,Austronesian,Nese,0.5431782205683455,0.1995816976747044,0.2176355997805169,0.03960448197643332,0,0,0.5486451976875554
nets1241,Eskimo-Aleut,Netsilik,0.6745955943249912,0.14102882608578643,0,0.05277214900408147,0,0.13160343058514093,0.27181658143990756
ngaa1240,Pama-Nyungan,Ngaanyatjarra,0.4429808997057171,0.09879270908428488,3.1141302086038e-4,0.02346215826902971,0.4344528199201078,0,0.49853278917343186
ngaa1240,Pama-Nyungan,Ngaanyatjarra,0.4429808997057171,0.09879270908428488,3.1141302086038e-4,0.02346215826902971,0.4344528199201078,0,0.49853278917343186
ngad1258,Pama-Nyungan,Ngadjunmaya,0.4234168921822607,0.16890363431261385,0.17841634111495497,0.22926313239017052,0,0,0.4757495016297061
ngal1292,NA,Ngalkbun,0.4976741408560952,0.131355310183464,0,0.3709705489604407,0,0,0.4271975394368098
ngam1265,Pama-Nyungan,Ngamini-Yarluyandi-Karangura,0.559835128360294,0.00794552122219185,0.3726231291682381,0.03815905962080388,0.02143716162847218,0,0.48002600097181825
ngan1291,Uralic,Nganasan,0.20542582722419447,0.33438047059667514,0.02881127562346498,0,0.43138242655566544,0,0.3952451239441543
ngar1235,Pama-Nyungan,Ngarinman,0.7085058636410737,0.01190192603679076,0.17322703873941578,0.10636517158271966,0,0,0.45877906159754633
ngar1287,Pama-Nyungan,Ngarluma,0.5021097218077353,0.1172299965830466,0.0964407883893192,0.284219493219899,0,0,0.36374209051949974
ngon1269,Atlantic-Congo,Ngoni,0.9661136664801856,0,0.02623119542257907,0.00765513809723521,0,0,0.9179928971562508
ngul1246,Atlantic-Congo,Ngulu,0.8882982269921744,0.01067613699055378,0.04088070236972794,0.0352858229335287,0.02485911071401509,0,0.5733413110447305
ngun1274,Austronesian,Nguna,0.4065051204856403,0.2537531782858241,0.04396915390932914,0.2957725473192063,0,0,0.33671986161226514
nhan1238,Pama-Nyungan,Nhanda,0.47676545711792856,0.07069107414333557,0.45254346873873585,0,0,0,0.574089370691737
nina1238,NA,Ninam,0.6849670063570932,0.1502688673648603,0.14907214531450733,0.01569198096353923,0,0,0.608253931377529
niua1240,Austronesian,Niuafo'ou,0.8373616831338514,0.11007916256437604,0,0.05255915430177255,0,0,0.48507273742890433
niue1239,Austronesian,Niuean,0.8220609486313912,0.02684788448919604,0.15106402403868824,0,2.714284072433635e-5,0,0.85591113380017
niue1239,Austronesian,Niuean,0.8220609486313912,0.02684788448919604,0.15106402403868824,0,2.714284072433635e-5,0,0.85591113380017
niva1238,NA,Nivaclé,0.7147484354807979,0.06070427293627995,0.22454729158292233,0,0,0,0.7860281806807997
njeb1242,Atlantic-Congo,Njebi,0.3881199875878733,0.1584566833344374,0,0.2483067190422573,0,0.20511661003543208,0.32375915252045073
noga1249,Turkic,Nogai,0.7418098239153198,0.04722731218899851,0.21096286389568164,0,0,0,0.699595352414387
nort1551,Uto-Aztecan,North Northern Paiute,0.5197577114536436,0.12593704934703387,0.11651299847899534,0.10918069681138244,0,0.12861154390894475,0.29607379847589355
nort2641,Indo-European,Northern Kurdish,0.45210423234023767,0.13356288088875276,0.15587104969658308,0.2584618370744264,0,0,0.48293492324630954
nort2671,Uralic,North Saami,0.3932862586321037,0.04689000526049011,0.28056392405405056,0.2771581542743096,0.00210165777904593,0,0.34698536815785147
nort2671,Uralic,North Saami,0.3932862586321037,0.04689000526049011,0.28056392405405056,0.2771581542743096,0.00210165777904593,0,0.34698536815785147
nort2672,Uralic,Kazym Khanty,0.22770789867809227,0.2290594543532744,0.08651619973213531,0.04404168687466343,0.41267476036183465,0,0.25426235732510405
nort2677,Uralic,Sosva Mansi,0.47785330224778666,0.2271392637970439,0.02371914895391029,0.06060294599228364,0.21068533900897568,0,0.4508858078336884
nort2697,Turkic,North Azerbaijani,0.7008215699665371,0.01433590160535633,0.26631234565652506,0.01853018277158154,0,0,0.6929433205744364
nort2702,Dravidian,Northern Gondi,0.5042196354985214,0.14781775738790853,0.1774135870523093,0.17054902006126071,0,0,0.48026622967020555
nort2836,Austronesian,North Efate,0.6424865827547788,0.09321687475162396,0.0085237869764283,0.2557727555171691,0,0,0.5674110212318104
nort2839,Austronesian,North Ambrym,0.3077377640468966,0.4460713480733025,0.05744786043494011,0.18874302744486085,0,0,0.3404306932550015
nort2845,Austronesian,North Marquesan,0.5501296968969864,0.26975131021855464,0.09004577802871944,0.01754719777139773,0,0.0725260170843419,0.4478474197092393
nort2847,Austronesian,North Tanna,0.648903870528614,0.06775502259855112,0.2422703396095662,0,0,0.04107076726326863,0.36088101117497656
nort2877,Austronesian,Northern Kankanay,0.383063399521101,0.12323692563583726,0,0,0.4936996748430617,0,0.5651793243053405
nort2916,Nuclear Trans New Guinea,North Muyu,0.6974959200547515,0.08283192317966839,0,0.2047925103459484,0.01053026704997701,0.0043493793696549,0.5098200779972475
nort2938,NA,Northern Haida,0.7300995635405967,0.04106078673907335,0.15208484316975032,0,0.07675480655057959,0,0.7108693738307984
nort2942,NA,North Slavey,0.6749866180917136,0.1482282860237695,0.15729941797221664,0.01948567791230026,0,0,0.5880632587472943
nort2944,Eskimo-Aleut,Nunamiut,0.7539521948473332,0.13628060347523444,0.10976720167743236,0,0,0,0.6245833675071323
nort2951,NA,Northwest Maidu,0.6005544752597467,0.3072756405152926,0.00408657000428642,0.08808331422067422,0,0,0.2411854532890534
nort2952,NA,Northeast Maidu,0.5129672629995764,0.11430859150338712,0.3164421666894299,0.05628197880760655,0,0,0.370131744830685
nort2954,Uto-Aztecan,Northern Paiute,0.4560919976781883,0.16641242292737568,0.20843400477759247,0.1690615746168435,0,0,0.5970158683792621
nort2959,Uto-Aztecan,Northern Tepehuan,0.4091471887821595,0.22175698452213768,0.19081296579429427,0.15457801609540944,0.02370484480599907,0,0.4328484274046583
nort2961,Algic,Northern Ojibwa,0.6990435980353208,0.144599643592385,0.12538253217624376,0.0222133442801893,0,0.00876088191586116,0.3791041480511613
nort2966,NA,Northern Pomo,0.4848220176606587,0.13896971916160644,0.2413940007118826,0.1121172928372278,0,0.02269696962862459,0.4845792252046178
nort2972,NA,Northern Emberá,0.707278123001048,0.09323803914226532,0.19948383785668672,0,0,0,0.742799401669743
norw1259,Indo-European,Norwegian Bokmål,0.5123563714714141,0.31913106649682793,0.16851256203175802,0,0,0,0.5066661150606717
nucl1235,Indo-European,Eastern Armenian,0.6976838413822444,0.06159315704120045,0.24072300157655516,0,0,0,0.7521824452374843
nucl1235,Indo-European,Eastern Armenian,0.6976838413822444,0.06159315704120045,0.24072300157655516,0,0,0,0.7521824452374843
nucl1301,Turkic,Turkish,0.6720580634239003,0.01728858873772741,0.2757367904889924,0.03427014309426403,6.4641425511592e-4,0,0.6983808245468668
nucl1305,Dravidian,Kannada,0.7866001402764345,0.14271556133272176,0,0.04808905772327845,0.0225952406675652,0,0.3297289160807316
nucl1310,Sino-Tibetan,Burmese,0.5868542414475921,0.19692877835867845,0.08505949726985267,0,0.13115748292387672,0,0.665816710642693
nucl1417,Atlantic-Congo,Igbo,0.47846728142205297,0.02786804449659323,0.2546461188480392,0.04568638285809112,0.00818814623417041,0.18514402614105296,0.2562790960006924
nucl1454,Yawa-Saweru,Yawa,0.8397996703116367,0.05015361866906855,0,0.06247235744820476,0.04757435357108988,0,0.404410730178008
nucl1458,Bogia,Monumbo,0.7552829460632959,0.09388807559092543,0.09137474140203694,0.05945423694374165,0,0,0.5361186360316679
nucl1460,Austronesian,Madurese,0.745503090071734,0.00237311024636777,0.2054626682854515,0,0.04666113139644668,0,0.7177358239523789
nucl1479,Austronesian,Nuclear Woleaian,0.7319768399882318,0.11766019967469038,0.03755403393076325,0.1128089264063144,0,0,0.5203492507690046
nucl1594,Mairasic,Mairasi,0.5260924668323953,0.01754987408066634,0,0.02172585544883971,0.4346318036380986,0,0.562818063233449
nucl1597,NA,Idi,0.5399994299070895,0.03498387046544657,0.07041204236060745,0.28894591350590776,0.06565874376094885,0,0.3567045595170316
nucl1622,NA,Marind,0.6831709428077133,0.00900929901667673,0.17849733575177712,0.12932242242383285,0,0,0.5034140071342589
nucl1633,Nimboranic,Nimboran,0.7055382776930157,0.1358860107248436,0,0.08626114065356132,0.01715681919913633,0.05515775172944303,0.4597923495966376
nucl1643,NA,Japanese,0.6650081987995249,0.06988580326481467,0.26107221954123794,0,0.0040337783944225,0,0.7307091931288585
nucl1649,NA,Southern-Coastal Tsimshian,0.6602687749813898,0.02732732921470529,0.31240389580390493,0,0,0,0.8091953642004026
nucl1653,Algic,Nuclear Miami,0.6773618443905557,0.17625428135427648,0,0.14638387425516777,0,0,0.37099884149025386
numb1247,Austronesian,Numbami,0.509209647109494,0.4618528041238304,0.02300132330255472,0,0.00593622546412073,0,0.47141668428762873
nuuc1236,NA,Nuu-chah-nulth,0.6790928800028221,0.05063262351674146,0.27027449648043633,0,0,0,0.7744141606586513
nyak1260,Atlantic-Congo,Nyakyusa-Ngonde,0.7266354625972968,0.01260149757728128,0.21820983614671077,0.03133587788348882,0.01121732579522222,0,0.4868586637041348
nyam1271,Pama-Nyungan,Nyamal,0.7411242885631788,0.12161245690801384,0.09028459275294022,0.04697866177586699,0,0,0.5760153130004717
nyan1301,Pama-Nyungan,Nyangumarta,0.577629368210864,0.10235435997921988,0.19470330115584433,0.12531297065407188,0,0,0.45817995942197376
nyaw1247,Pama-Nyungan,Nyawaygi,0.7979083557572114,0.0231338991806123,0.10752998855060604,0.00656217264214951,0.06486558386942075,0,0.7373428453697201
nyor1246,Atlantic-Congo,Nyoro,0.5620485692314517,0.05182650024288016,0.12551645600117767,0.2606084745244903,0,0,0.36023576554260556
nyul1247,NA,Nyulnyul,0.6723103135095477,0.0559820996863024,0.2717075868041498,0,0,0,0.6955797522245444
ocea1241,Austronesian,Oceanic,0.8932904473496952,0.06238665376547328,0,0.04432289888483141,0,0,0.6526873768021203
oduu1239,Austroasiatic,O'du,0.7626146631737508,0.06293302291217504,0.17445231391407412,0,0,0,0.69691959882195
ojib1241,Algic,Ojibwa,0.6800395131348893,0.15634281218576576,0.09940515677352992,0.06421251790581496,0,0,0.39273253010384784
ojib1241,Algic,Ojibwa,0.6800395131348893,0.15634281218576576,0.09940515677352992,0.06421251790581496,0,0,0.39273253010384784
ojib1241,Algic,Ojibwa,0.6800395131348893,0.15634281218576576,0.09940515677352992,0.06421251790581496,0,0,0.39273253010384784
okan1243,Salishan,Okanagan,0.7111662889854248,0.1703080905929738,0.05345053437346338,0.05789015607016186,0.00718492997797624,0,0.4910982875183104
olal1237,Austronesian,Olal,0.5849789581179139,0.03982553242726913,0.20682908768221564,0.07298440354502751,0,0.0953820182275738,0.2761231739318049
olda1245,Afro-Asiatic,Old Aramaic-Sam'alian,0.46776952603011385,0.05783216247538076,0.4658895087426584,0.00275785816491679,0.00575094458693015,0,0.6877292414638179
olde1238,Indo-European,Old English (ca. 450-1100),0.3934873154134775,0.17417361272933507,0.2575608981798798,0.17477817367730758,0,0,0.4558899472087186
oldh1241,Indo-European,Old High German (ca. 750-1050),0.623290294146064,0.17469871198739462,0,0.01502390562272221,0.1869870882438192,0,0.8240412707698296
oldi1245,Indo-European,Early Irish,0.5803994975041501,0.21196687756767543,0.1384636184835209,0.06917000644465361,0,0,0.4720874955688234
oldn1244,Indo-European,Old Norse,0.6834262830075822,0.17151981226739732,0.09690834659921566,0.04814555812580496,0,0,0.6198314732278956
oldr1238,Indo-European,Old Russian,0.34088095634494353,0.1926449493532395,0.11081330178875264,0.3556607925130643,0,0,0.7892661139205785
oldw1239,Indo-European,Old-Middle Welsh,0.646247285448412,0.1634506750035664,0.14474378287106715,0.04555825667695434,0,0,0.6654841841949432
omah1247,NA,Omaha-Ponca,0.7587346317668556,0.13233360819321122,0,0.10893176003993311,0,0,0.4335518515422649
onaa1245,NA,Selk'nam,0.7618806600264029,0.06169505816158709,0.17107032319412263,0.00535395861788738,0,0,0.7013057649428349
onei1249,NA,Oneida,0.6798904616376004,0.2629496111984896,0,0.04200434293070668,0.01515558423320337,0,0.5336613646947022
onob1238,Bosavi,Onobasulu,0.7651282464139311,0.1235540198291055,0,0.10296543305221913,0,0.00835230070474435,0.40583052160019506
onon1246,NA,Onondaga,0.795644202619337,0.11207091936956148,0,0.06282027524570714,0.02946460276539432,0,0.6448115817409396
onto1237,Austronesian,Luangiua,0.92521478732464,0.03875443605070539,0,0.03389055551131954,0,0.00214022111333513,0.4179211209527567
onto1237,Austronesian,Luangiua,0.92521478732464,0.03875443605070539,0,0.03389055551131954,0,0.00214022111333513,0.4179211209527567
opat1246,Uto-Aztecan,Teguima,0.562152474800108,0.02857363146561692,0.3826802758252502,0.01706103763105719,0.00953258027796771,0,0.5976443458653873
oriy1255,Indo-European,Odia,0.5297385509554011,0.158568948386744,0.20748099828187389,0.104211502375981,0,0,0.6507580688072442
orok1266,Atlantic-Congo,Oroko,0.4004230053929419,0.2552970571994114,0.13347432525189531,0.16631416711209102,0.04449144504366022,0,1
osag1243,NA,Osage,0.8177493848991935,0.1056074221501729,0,0.0766431929506337,0,0,0.3824548859756497
osse1243,Indo-European,Modern Ossetic,0.49780392026572245,0.10480699676312444,0.3025547963119901,0.0948342866591629,0,0,0.6234329878070082
osse1245,Indo-European,Ossetic,0.4208288567857122,0.3775749178982418,0.20159622531604596,0,0,0,0.6427393856336625
otoo1241,NA,Oto,0.601125532596092,0.2941210612032442,0,0.10475340620066384,0,0,0.4523174501985094
otta1242,Algic,Ottawa,0.7886957615226436,0.07438446482907599,0,0.13691977364828029,0,0,0.5008193310490516
otta1242,Algic,Ottawa,0.7886957615226436,0.07438446482907599,0,0.13691977364828029,0,0,0.5008193310490516
owaa1237,Austronesian,Owa,0.588709526372765,0.22898162290277363,0.1200117416793865,0,0.04754227012883158,0.01475483891624323,0.42376486969113425
paam1238,Austronesian,Paama,0.7098236007882445,0.04873044193597555,0.2387157928069322,0.00273016446884786,0,0,0.7390657080935867
paco1243,Austroasiatic,Pacoh,0.39839995553872753,0.03829047245430164,0.11036669425312956,0,0.4529428777538414,0,0.5139696532945924
pado1242,Austronesian,Padoe,0.6903022691816355,0.2043931482952228,0,0,0.10530458252314168,0,0.4782014981648912
paez1247,NA,Páez,0.9292682588385636,0.02129174918050254,0.03252489059897889,0.01691510138195515,0,0,0.878072114429509
pagu1249,NA,Pagu,0.4720779722390347,0.22042682282178735,0.3074952049391779,0,0,0,0.6876905068647995
paic1239,Austronesian,Paicî,0.6874791646941218,0.14650214628205452,0.04470946508696051,0.12130922393686314,0,0,0.4758734205492728
paiw1248,Austronesian,Paiwan,0.9159913030237938,0.0274553991667309,0.05565939552439614,8.9390228507891e-4,0,0,0.791438046371537
pala1344,Austronesian,Palauan,0.4811684747707624,0,0.4870425615937392,0.03178896363549833,0,0,0.5255508356195562
pali1274,Dravidian,Paliyan,0.5350362742999619,0.31487904213617,0.13402668744890026,0.00546183806472608,0.01059615805024177,0,0.5126798261099832
pamp1243,Austronesian,Pampanga,0.6788688260483804,0.06550035613529694,0.25563081781632263,0,0,0,0.794640987309559
pana1305,Uto-Aztecan,Panamint,0.5058678213058168,0.23147004094473292,0.23274984905971952,0.02991228868973063,0,0,0.5911939109959548
pang1290,Austronesian,Pangasinan,0.5413963461650136,0.03648856487434758,0.4221150889606387,0,0,0,0.8909912382307682
panj1256,Indo-European,Eastern Panjabi,0.5951359383171754,0.21190398378384448,0.07603895403906988,0.11692112385991033,0,0,0.6314729262753602
para1311,Tupian,Paraguayan Guaraní,0.427746998600933,0.1875378882551822,0.30377193817085874,0.0148483334017751,0,0.06609484157125098,0.4799652532910422
para1312,Tupian,Parakanã,0.5793802573865405,0.11288581280672844,0.07801571027953512,0.06326357682043768,0,0.16645464270675833,0.4520610298260377
pash1269,Indo-European,Pashto,0.5367280231010779,0.12884156754599793,0.2069356873260367,0.12749472202688747,0,0,0.5330428312825677
pata1260,Austronesian,Patani,0.48272360297059674,0.2298441807617124,0.28743221626769094,0,0,0,0.6048932677387503
paus1244,Tupian,Warázu,0.5074679185268911,0.20433531758014323,0.09578267000547964,0.06967055136651133,0,0.12274354252097472,0.43924929481204544
pawn1254,NA,Pawnee,0.8713500912088844,0.08082995642834677,0,0.03932141867026602,0,0.00849853369250274,0.644815435064952
pawn1254,NA,Pawnee,0.8713500912088844,0.08082995642834677,0,0.03932141867026602,0,0.00849853369250274,0.644815435064952
pend1242,Austronesian,Pendau,0.7473680131852017,0.00983748526627165,0.23694506741496615,0,0.00584943413356044,0,0.761881440552612
penr1237,Austronesian,Māngarongaro,0.6463874323239254,0.2056794404185048,0.11305447343058632,0,0,0.03487865382698345,0.5850624312062958
penr1237,Austronesian,Māngarongaro,0.6463874323239254,0.2056794404185048,0.11305447343058632,0,0,0.03487865382698345,0.5850624312062958
peor1238,Algic,Peoria,0.6890224762072457,0.1817583696655708,0,0.12921915412718368,0,0,0.369671060748729
phai1238,Austroasiatic,Prai,0.7784209100938011,0.12106953997945256,0.1005095499267463,0,0,0,0.6854468322823751
phen1239,Atlantic-Congo,Phende,0.739941980489408,0.01880257365228438,0.23698755430017548,0.00247595997594166,0.00179193158219046,0,0.7926857384699662
pieg1239,Algic,Piegan,0.48600074280729094,0.08320515778077087,0.4182996163864986,0.01249448302543961,0,0,0.4831762180773872
