random_id,condition,block,system,relative1,relative2,relative1_term,relative2_term,distinction
qe6qdpy4b2,mfbg,8,7,mzs,mzd,nyumuo,nyumuo,0
qe6qdpy4b2,mfbg,8,7,fbs,fbd,taobyo,taobyo,0
qe6qdpy4b2,mfbg,8,7,fzs,fzd,taobyo,taobyo,0
172k2sma4r,fmgb,8,0,mbs,mbd,awupav,awupav,0
172k2sma4r,fmgb,8,0,mzs,mzd,awupav,awupav,0
172k2sma4r,fmgb,8,0,fbs,fbd,awupav,awupav,0
172k2sma4r,fmgb,8,0,fzs,fzd,awupav,awupav,0
172k2sma4r,fmgb,8,0,b,z,agivud,agivud,0
172k2sma4r,fmgb,4,1,mbs,mbd,uquçun,uquçun,0
172k2sma4r,fmgb,4,1,mzs,mzd,uquçun,uquçun,0
172k2sma4r,fmgb,4,1,fbs,fbd,adeçim,adeçim,0
172k2sma4r,fmgb,4,1,fzs,fzd,adeçim,adeçim,0
172k2sma4r,fmgb,5,2,mbs,mbd,popingi,popingi,0
172k2sma4r,fmgb,5,2,mzs,mzd,popingi,popingi,0
172k2sma4r,fmgb,5,2,fbs,fbd,lawolu,lawolu,0
172k2sma4r,fmgb,5,2,fzs,fzd,lawolu,lawolu,0
172k2sma4r,fmgb,6,3,mbs,mbd,kvurddåh,kvurddåh,0
172k2sma4r,fmgb,6,3,mzs,mzd,kvurddåh,kvurddåh,0
172k2sma4r,fmgb,6,3,fbs,fbd,tsåvvses,tsåvvses,0
172k2sma4r,fmgb,6,3,fzs,fzd,tsåvvses,tsåvvses,0
172k2sma4r,fmgb,7,4,mbs,mbd,bokokohï,bokokohï,0
172k2sma4r,fmgb,7,4,mzs,mzd,bokokohï,bokokohï,0
172k2sma4r,fmgb,7,4,fbs,fbd,kïmy,kïmy,0
172k2sma4r,fmgb,7,4,fzs,fzd,bokokohï,bokokohï,0
172k2sma4r,fmgb,1,5,mbs,mbd,nuubö,nuubö,0
172k2sma4r,fmgb,1,5,mzs,mzd,nuubö,nuubö,0
172k2sma4r,fmgb,1,5,fbs,fbd,šaaqaude,šaaqaude,0
172k2sma4r,fmgb,1,5,fzs,fzd,šaaqaude,šaaqaude,0
172k2sma4r,fmgb,2,6,mbs,mbd,qăo,nyumuo,1
172k2sma4r,fmgb,2,6,mzs,mzd,qăo,nyumuo,1
172k2sma4r,fmgb,2,6,fbs,fbd,qăo,nyumuo,1
172k2sma4r,fmgb,2,6,fzs,fzd,qăo,nyumuo,1
172k2sma4r,fmgb,3,7,mbs,mbd,byure,byure,0
172k2sma4r,fmgb,3,7,mzs,mzd,ngcāžo,ngcāžo,0
172k2sma4r,fmgb,3,7,fbs,fbd,byure,byure,0
172k2sma4r,fmgb,3,7,fzs,fzd,byure,byure,0
